2010-12-31,1.0110206418370915
2011-01-07,1.0170979158474243
2011-01-14,0.9981441959729052
2011-01-24,0.9963434662700257
2011-01-31,1.0256041426927502
2011-02-07,1.010060270649331
2011-02-14,0.9873303710820224
2011-02-22,0.9930745606032961
2011-03-01,1.011857646995782
2011-03-08,0.9697765202523793
2011-03-15,1.0092833126604102
2011-03-22,1.0198412391692495
2011-03-29,1.009996665251925
2011-04-05,0.9861401889496709
2011-04-12,0.9988281487794484
2011-04-19,1.0327893830659294
2011-04-27,0.993848014989009
2011-05-04,0.9961107977317935
2011-05-11,0.9989568431092037
2011-05-18,0.9849255601634991
2011-05-25,0.9942974849864064
2011-06-02,0.9817661126936493
2011-06-09,0.9834290147401087
2011-06-16,1.0125114385787761
2011-06-23,1.0289365017530192
2011-06-30,1.0175369517809545
2011-07-08,0.9794165798481917
2011-07-15,1.0219429543969485
2011-07-22,0.9607886871570683
2011-07-29,0.9281115547714118
2011-08-05,0.9828494722273173
2011-08-12,0.9531052502099575
2011-08-19,1.0474130641816417
2011-08-26,0.9975951733514616
2011-09-02,0.9900338168777737
2011-09-12,1.0359813124317068
2011-09-19,0.9658331187868018
2011-09-26,0.9452083064620147
2011-10-03,1.0870245535511223
2011-10-10,1.0049962758078148
2011-10-17,1.0444098396149428
2011-10-24,0.9992903786507625
2011-10-31,1.0062395276470117
2011-11-07,0.992593884800812
2011-11-14,0.9530268897090544
2011-11-21,1.0018525038139785
2011-11-29,1.0529455567734
2011-12-06,0.973984282501768
2011-12-13,1.0127026343485106
2011-12-20,1.00671876258761
2011-12-28,1.0251432412534809
2012-01-05,1.011271915445022
2012-01-12,1.015345426476264
2012-01-20,1.000722224756344
2012-01-27,1.0217042838801822
2012-02-03,0.9983195776637668
2012-02-10,1.013845855925639
2012-02-17,1.0046722449549303
2012-02-27,0.9976162446347224
2012-03-05,
